<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20190603;140000;241.0000000;251.6500000;229.0000000;233.1500000;62514050
GAZP;60;20190603;150000;233.1100000;239.1200000;232.5300000;234.8900000;15936580
GAZP;60;20190603;160000;234.8700000;238.7000000;234.5200000;237.8300000;8744970
GAZP;60;20190603;170000;237.7200000;238.8400000;234.2600000;234.2900000;9856220
GAZP;60;20190603;180000;234.2900000;236.2400000;233.6000000;236.1200000;9910680
GAZP;60;20190603;190000;236.1300000;238.7300000;235.1000000;235.5100000;13144150
GAZP;60;20190604;110000;233.5000000;235.5900000;230.1400000;233.6000000;21083270
GAZP;60;20190604;120000;233.5200000;233.6100000;224.4000000;226.5800000;24395540
GAZP;60;20190604;130000;226.5000000;229.4000000;226.2700000;227.8500000;6347650
GAZP;60;20190604;140000;227.8600000;229.1900000;227.5500000;227.8600000;4875450
GAZP;60;20190604;150000;227.8800000;228.6000000;227.3000000;228.0100000;3635010
GAZP;60;20190604;160000;228.0100000;228.6600000;226.4100000;227.5700000;4258720
GAZP;60;20190604;170000;227.5500000;228.6000000;226.8500000;227.1600000;4635680
GAZP;60;20190604;180000;227.1600000;227.4600000;223.5200000;224.8600000;13097380
GAZP;60;20190604;190000;224.7900000;234.2000000;224.1400000;230.1600000;27139610
GAZP;60;20190605;110000;230.2500000;233.3000000;228.0400000;229.4900000;13987790
GAZP;60;20190605;120000;229.4900000;230.1300000;228.3000000;228.5000000;3233050
GAZP;60;20190605;130000;228.5000000;230.1700000;228.5000000;229.7500000;2653230
GAZP;60;20190605;140000;229.7400000;229.8500000;228.8100000;229.2400000;1968200
GAZP;60;20190605;150000;229.1400000;230.5000000;229.0400000;230.0500000;4246340
GAZP;60;20190605;160000;230.0000000;230.1800000;228.5700000;229.2700000;2801150
GAZP;60;20190605;170000;229.1200000;229.8900000;228.2500000;229.4300000;3894690
GAZP;60;20190605;180000;229.4400000;229.6600000;228.9000000;229.3200000;2685590
GAZP;60;20190605;190000;229.3000000;231.1800000;229.2300000;230.0100000;4719140
GAZP;60;20190606;110000;230.0000000;231.8000000;228.7100000;231.0800000;8933690
GAZP;60;20190606;120000;231.1200000;233.8900000;230.3700000;232.9200000;10937960
GAZP;60;20190606;130000;232.9800000;236.6200000;231.5000000;231.9100000;13657210
GAZP;60;20190606;140000;232.0500000;233.0200000;231.5300000;231.8400000;3111850
GAZP;60;20190606;150000;231.8600000;232.5000000;231.0100000;231.8200000;2893270
GAZP;60;20190606;160000;231.8000000;232.3200000;230.8200000;231.3000000;3028500
GAZP;60;20190606;170000;231.3800000;231.3800000;229.8000000;229.8500000;4460370
GAZP;60;20190606;180000;229.8500000;231.9700000;229.8000000;231.8400000;3562380
GAZP;60;20190606;190000;231.8000000;231.9600000;230.2600000;231.4500000;4670030
GAZP;60;20190607;110000;233.1300000;233.7700000;230.0000000;231.5300000;9669270
GAZP;60;20190607;120000;231.5400000;231.6800000;230.7000000;230.9800000;2875760
GAZP;60;20190607;130000;230.9800000;232.2900000;230.7500000;232.0300000;4285400
GAZP;60;20190607;140000;232.0100000;232.5000000;231.7200000;231.8600000;4269560
GAZP;60;20190607;150000;231.9100000;232.4000000;231.5000000;231.9700000;5353980
GAZP;60;20190607;160000;231.9700000;232.3000000;231.5100000;231.7300000;4521690
GAZP;60;20190607;170000;231.7400000;232.4000000;231.6000000;231.9400000;3166720
GAZP;60;20190607;180000;231.9400000;232.2700000;231.2000000;231.2200000;4708060
GAZP;60;20190607;190000;231.2500000;231.6300000;230.5000000;230.5000000;3311530
GAZP;60;20190610;110000;230.9600000;232.3000000;230.6600000;231.7000000;4829360
GAZP;60;20190610;120000;231.6500000;232.2000000;231.1500000;231.3800000;1967330
GAZP;60;20190610;130000;231.4400000;231.5500000;230.4000000;230.6500000;2222710
GAZP;60;20190610;140000;230.6000000;231.9700000;230.4700000;231.7400000;1851570
GAZP;60;20190610;150000;231.7900000;232.2500000;231.6000000;231.9000000;1622970
GAZP;60;20190610;160000;231.9000000;233.1700000;231.3200000;232.5900000;3322830
GAZP;60;20190610;170000;232.6600000;234.3000000;231.0000000;231.2700000;9134570
GAZP;60;20190610;180000;231.2500000;232.1200000;230.6000000;231.8400000;2741020
GAZP;60;20190610;190000;231.8800000;232.1400000;231.4800000;232.1000000;2869630
GAZP;60;20190611;110000;232.3300000;233.2100000;231.1300000;232.5600000;4630420
GAZP;60;20190611;120000;232.5100000;234.2700000;232.3200000;233.4000000;5444630
GAZP;60;20190611;130000;233.4000000;237.6300000;233.0400000;236.1800000;11156470
GAZP;60;20190611;140000;236.2200000;236.8000000;233.7600000;234.0500000;6648360
GAZP;60;20190611;150000;234.1900000;234.9400000;234.0500000;234.5400000;2835270
GAZP;60;20190611;160000;234.5500000;234.8500000;234.1300000;234.2500000;2285840
GAZP;60;20190611;170000;234.2500000;234.6800000;233.6600000;233.8000000;3356240
GAZP;60;20190611;180000;233.8000000;234.6900000;233.0100000;233.7700000;4358050
GAZP;60;20190611;190000;233.8200000;234.8600000;233.6500000;234.8600000;4115400
GAZP;60;20190613;110000;233.7400000;236.6200000;233.0100000;236.2000000;7401010
GAZP;60;20190613;120000;236.2200000;237.2500000;234.6500000;236.1700000;5857390
GAZP;60;20190613;130000;236.1500000;237.3500000;236.0000000;236.2200000;3080470
GAZP;60;20190613;140000;236.2100000;236.2400000;234.6300000;235.0400000;5554730
GAZP;60;20190613;150000;235.0100000;235.3600000;234.5100000;235.0000000;2286890
GAZP;60;20190613;160000;235.0000000;235.5400000;234.7500000;234.7500000;1400830
GAZP;60;20190613;170000;234.7900000;235.5800000;234.6200000;235.2800000;2231610
GAZP;60;20190613;180000;235.3000000;235.3800000;234.5600000;234.5600000;2442290
GAZP;60;20190613;190000;234.5900000;235.2400000;234.3000000;234.4400000;5089550
GAZP;60;20190614;110000;234.3800000;235.4400000;232.9200000;234.7600000;5398340
GAZP;60;20190614;120000;234.7300000;235.4000000;234.5200000;234.6500000;1878370
GAZP;60;20190614;130000;234.6700000;235.0000000;233.9100000;234.1600000;1447980
GAZP;60;20190614;140000;234.1700000;234.4700000;233.9500000;234.1600000;1023540
GAZP;60;20190614;150000;234.1600000;234.8100000;233.8500000;233.9500000;1527630
GAZP;60;20190614;160000;233.9000000;234.0200000;232.4200000;232.9500000;4047840
GAZP;60;20190614;170000;233.0300000;233.0500000;231.7600000;231.9200000;3225270
GAZP;60;20190614;180000;231.8600000;232.7000000;231.2600000;232.6500000;2770740
GAZP;60;20190614;190000;232.6200000;232.7600000;231.5100000;231.5100000;4004840
GAZP;60;20190617;110000;231.5500000;232.2600000;229.6300000;231.4300000;6648650
GAZP;60;20190617;120000;231.3500000;231.5400000;230.2500000;230.5900000;2533400
GAZP;60;20190617;130000;230.5000000;231.3800000;230.3000000;230.4000000;1566730
GAZP;60;20190617;140000;230.4500000;232.3700000;230.4100000;231.9900000;3903210
GAZP;60;20190617;150000;231.8700000;234.4400000;231.8500000;233.0700000;4685240
GAZP;60;20190617;160000;233.1100000;233.2300000;231.8300000;232.2600000;2277890
GAZP;60;20190617;170000;232.2200000;232.5700000;231.4100000;232.2000000;2552370
GAZP;60;20190617;180000;232.2100000;232.6400000;231.0900000;231.2700000;2382370
GAZP;60;20190617;190000;231.2700000;231.4400000;229.8100000;229.8100000;5773760
GAZP;60;20190618;110000;229.6800000;230.1800000;229.2500000;229.6400000;5367680
GAZP;60;20190618;120000;229.6500000;230.5000000;229.0000000;229.5700000;4568170
GAZP;60;20190618;130000;229.5400000;229.9400000;229.1100000;229.4300000;1851930
GAZP;60;20190618;140000;229.4300000;229.6600000;228.3000000;229.5000000;2989500
GAZP;60;20190618;150000;229.5000000;230.3000000;229.1000000;229.9900000;2234360
GAZP;60;20190618;160000;229.9900000;230.2600000;229.4400000;229.8900000;2634720
GAZP;60;20190618;170000;229.8600000;231.6500000;229.7800000;231.4400000;4665730
GAZP;60;20190618;180000;231.4700000;232.3000000;231.3000000;231.8100000;3242780
GAZP;60;20190618;190000;231.8100000;232.1500000;231.1300000;232.1300000;4596030
GAZP;60;20190619;110000;232.5000000;235.4200000;232.5000000;234.3200000;8708820
GAZP;60;20190619;120000;234.3500000;235.0900000;233.1000000;233.3400000;5530520
GAZP;60;20190619;130000;233.3700000;233.7200000;232.1700000;232.2600000;4635450
GAZP;60;20190619;140000;232.2800000;232.9300000;232.1300000;232.5900000;3075670
GAZP;60;20190619;150000;232.5500000;232.7800000;232.0000000;232.4600000;1914330
GAZP;60;20190619;160000;232.5000000;233.1500000;232.3500000;232.6300000;1324050
GAZP;60;20190619;170000;232.6400000;232.7100000;232.0600000;232.1600000;1863390
GAZP;60;20190619;180000;232.2200000;232.7600000;232.1600000;232.4900000;1481860
GAZP;60;20190619;190000;232.5000000;232.5000000;232.0000000;232.4600000;3257930
GAZP;60;20190620;110000;234.0000000;234.4500000;232.6000000;233.1300000;6362180
GAZP;60;20190620;120000;233.1500000;234.0800000;232.9500000;233.8400000;3928960
GAZP;60;20190620;130000;233.8400000;234.0000000;233.6500000;233.8600000;2659330
GAZP;60;20190620;140000;233.8500000;234.0000000;233.2300000;233.2700000;2662640
GAZP;60;20190620;150000;233.2700000;233.6900000;232.9700000;233.1200000;4631050
GAZP;60;20190620;160000;233.2000000;233.5900000;232.8600000;233.0900000;11459420
GAZP;60;20190620;170000;233.0900000;233.1100000;232.2500000;232.5800000;4030240
GAZP;60;20190620;180000;232.5800000;232.7600000;231.4500000;231.7400000;4534080
GAZP;60;20190620;190000;231.7000000;232.5900000;231.5700000;232.5200000;4477100
GAZP;60;20190621;110000;232.5000000;232.5200000;231.5100000;232.0500000;3063200
GAZP;60;20190621;120000;232.0100000;232.1400000;231.1600000;231.2000000;1795830
GAZP;60;20190621;130000;231.2000000;231.4200000;230.0500000;230.0500000;3016790
GAZP;60;20190621;140000;230.0600000;231.2900000;230.0500000;231.2100000;1743580
GAZP;60;20190621;150000;231.2000000;232.1700000;229.0000000;229.9300000;7996480
GAZP;60;20190621;160000;229.9400000;232.1100000;229.7500000;230.9700000;3820840
GAZP;60;20190621;170000;230.9400000;231.6800000;230.6600000;231.0800000;1628530
GAZP;60;20190621;180000;231.1200000;231.2900000;230.1900000;230.2000000;2346630
GAZP;60;20190621;190000;230.2000000;230.2800000;228.8500000;229.0900000;21615040
GAZP;60;20190624;110000;229.5400000;231.2000000;229.4700000;230.4600000;3331040
GAZP;60;20190624;120000;230.4600000;232.2000000;230.2400000;232.1700000;3239980
GAZP;60;20190624;130000;232.1800000;232.2600000;231.5200000;231.8500000;1701740
GAZP;60;20190624;140000;231.8900000;232.7600000;231.7700000;232.4500000;2616350
GAZP;60;20190624;150000;232.4400000;232.5900000;231.5000000;232.4700000;2511620
GAZP;60;20190624;160000;232.4800000;233.0400000;232.4500000;232.4600000;2683800
GAZP;60;20190624;170000;232.4600000;232.8900000;231.6600000;231.8500000;1844750
GAZP;60;20190624;180000;231.8500000;232.2500000;231.1700000;232.1400000;1752940
GAZP;60;20190624;190000;232.1800000;232.4400000;231.5600000;232.3800000;2366150
GAZP;60;20190625;110000;232.0200000;232.1900000;231.0400000;231.0600000;3547300
GAZP;60;20190625;120000;231.1100000;231.2400000;229.6400000;229.9900000;4031870
GAZP;60;20190625;130000;229.9900000;230.5400000;229.6400000;230.2900000;3140470
GAZP;60;20190625;140000;230.2900000;230.4900000;229.8300000;230.2500000;1358940
GAZP;60;20190625;150000;230.2300000;230.6000000;230.0300000;230.4000000;1015970
GAZP;60;20190625;160000;230.4000000;230.4700000;229.9600000;230.2800000;795230
GAZP;60;20190625;170000;230.3400000;230.6800000;229.8200000;229.9000000;1827620
GAZP;60;20190625;180000;229.9100000;230.3200000;229.8400000;230.3200000;1525000
GAZP;60;20190625;190000;230.3100000;232.0900000;230.2300000;232.0900000;4237200
GAZP;60;20190626;110000;232.5200000;233.0300000;232.0000000;232.5500000;3251970
GAZP;60;20190626;120000;232.6000000;233.2500000;232.2300000;232.6000000;3087130
GAZP;60;20190626;130000;232.6600000;233.6000000;232.5700000;232.8000000;2483700
GAZP;60;20190626;140000;232.8500000;233.0900000;232.4800000;233.0100000;996560
GAZP;60;20190626;150000;233.0100000;233.2300000;232.2300000;232.3200000;923900
GAZP;60;20190626;160000;232.3200000;232.8900000;232.1800000;232.4500000;1767620
GAZP;60;20190626;170000;232.4600000;232.9300000;232.0000000;232.3300000;1596370
GAZP;60;20190626;180000;232.4000000;233.1500000;232.1000000;233.0900000;2545190
GAZP;60;20190626;190000;233.0900000;233.3200000;232.8800000;233.1000000;2542540
GAZP;60;20190627;110000;233.0100000;234.9300000;232.7900000;234.6100000;5333110
GAZP;60;20190627;120000;234.6100000;234.7500000;232.8000000;233.1500000;3304270
GAZP;60;20190627;130000;233.1400000;234.0200000;232.7500000;233.7200000;2281390
GAZP;60;20190627;140000;233.7200000;233.7800000;232.9000000;233.0800000;1508590
GAZP;60;20190627;150000;233.1400000;233.4300000;232.7100000;233.0000000;908800
GAZP;60;20190627;160000;232.9800000;233.5700000;232.6100000;233.3500000;879090
GAZP;60;20190627;170000;233.3900000;234.1700000;233.2600000;233.4300000;2658000
GAZP;60;20190627;180000;233.4200000;233.8000000;233.3700000;233.7600000;1620040
GAZP;60;20190627;190000;233.7400000;233.7800000;232.6000000;232.6000000;3679830
GAZP;60;20190628;110000;233.2100000;234.8700000;232.7800000;234.4300000;5245700
GAZP;60;20190628;120000;234.4300000;234.7500000;233.7900000;234.4800000;2227010
GAZP;60;20190628;130000;234.5100000;235.4700000;234.3200000;235.0400000;5263370
GAZP;60;20190628;140000;235.0400000;235.2800000;234.4000000;234.5500000;2059740
GAZP;60;20190628;150000;234.6100000;234.9000000;233.1000000;233.3100000;5146170
GAZP;60;20190628;160000;233.3000000;233.3100000;232.3500000;233.0900000;6703630
GAZP;60;20190628;170000;233.0800000;233.3500000;232.9000000;233.1500000;3160960
GAZP;60;20190628;180000;233.2000000;233.7600000;232.8500000;232.9600000;5475900
GAZP;60;20190628;190000;232.9600000;233.3800000;232.8000000;232.8300000;7134820
GAZP;60;20190701;110000;234.1600000;236.4400000;234.1000000;235.8500000;7330880
GAZP;60;20190701;120000;235.9100000;240.0000000;235.7000000;239.3300000;8572930
GAZP;60;20190701;130000;239.2500000;241.2000000;239.0500000;240.4400000;9161880
GAZP;60;20190701;140000;240.4400000;247.7900000;240.2500000;246.8100000;20018290
GAZP;60;20190701;150000;246.8100000;247.6900000;244.3100000;245.9800000;11129280
GAZP;60;20190701;160000;246.0600000;246.7100000;245.0100000;246.3400000;4548470
GAZP;60;20190701;170000;246.3800000;248.4300000;246.0000000;246.4800000;10000570
GAZP;60;20190701;180000;246.5000000;247.5000000;245.8000000;246.3000000;3788130
GAZP;60;20190701;190000;246.3000000;246.6700000;245.2100000;245.5000000;5238800
GAZP;60;20190702;110000;246.2500000;249.2600000;243.7000000;243.8800000;11675790
GAZP;60;20190702;120000;243.8500000;246.1700000;243.8400000;245.3200000;4325000
GAZP;60;20190702;130000;245.3600000;245.8000000;244.6700000;245.1100000;1735350
GAZP;60;20190702;140000;245.1100000;245.4700000;244.5000000;245.3400000;1326280
GAZP;60;20190702;150000;245.3300000;245.4000000;244.5000000;244.9600000;1450010
GAZP;60;20190702;160000;244.9600000;245.3700000;244.5100000;244.9600000;1572630
GAZP;60;20190702;170000;244.9600000;245.6000000;244.7000000;245.4100000;2146520
GAZP;60;20190702;180000;245.4000000;246.6000000;245.1900000;246.0000000;3811950
GAZP;60;20190702;190000;246.0000000;246.6500000;245.4300000;246.6500000;3473380
GAZP;60;20190703;110000;246.0100000;250.2500000;245.5500000;249.8900000;12398110
GAZP;60;20190703;120000;249.8300000;250.0800000;248.0200000;248.9000000;5768930
GAZP;60;20190703;130000;248.8400000;249.6300000;248.3200000;248.9100000;1922360
GAZP;60;20190703;140000;248.9100000;249.6000000;248.5100000;249.3800000;1530680
GAZP;60;20190703;150000;249.3300000;249.9000000;248.8600000;249.5600000;1941780
GAZP;60;20190703;160000;249.4900000;251.4500000;249.0600000;250.7400000;6888650
GAZP;60;20190703;170000;250.8000000;251.6000000;250.1100000;250.4100000;6052290
GAZP;60;20190703;180000;250.4500000;251.4400000;250.3200000;250.7400000;2528560
GAZP;60;20190703;190000;250.7600000;251.6000000;250.5500000;251.6000000;5663780
GAZP;60;20190704;110000;251.6000000;254.9000000;250.6100000;254.2700000;10677310
GAZP;60;20190704;120000;254.3400000;256.2500000;254.2100000;255.8000000;9243450
GAZP;60;20190704;130000;255.7700000;256.4000000;254.5600000;254.6300000;3994200
GAZP;60;20190704;140000;254.6800000;254.8500000;251.8000000;252.3500000;6170420
GAZP;60;20190704;150000;252.3600000;253.4000000;251.6100000;253.1600000;3219720
GAZP;60;20190704;160000;253.1500000;254.2700000;252.8000000;254.1000000;2298410
GAZP;60;20190704;170000;254.1300000;254.7800000;253.6800000;254.6000000;2439820
GAZP;60;20190704;180000;254.6000000;254.6600000;254.1500000;254.3700000;1501960
GAZP;60;20190704;190000;254.3600000;255.4300000;254.3100000;255.3500000;3911310
GAZP;60;20190705;110000;255.2000000;255.9600000;253.1800000;254.6000000;6179600
GAZP;60;20190705;120000;254.6100000;254.7300000;253.0100000;253.7600000;3729480
GAZP;60;20190705;130000;253.8000000;254.2500000;253.0500000;253.0600000;4099460
GAZP;60;20190705;140000;253.0600000;253.7900000;252.5400000;252.5900000;3116560
GAZP;60;20190705;150000;252.5900000;252.7400000;252.1500000;252.1700000;2928500
GAZP;60;20190705;160000;252.1700000;252.5000000;250.6000000;250.8300000;6099990
GAZP;60;20190705;170000;250.7500000;251.5400000;250.5000000;251.3000000;2208730
GAZP;60;20190705;180000;251.3700000;252.2500000;250.8000000;251.5000000;3083500
GAZP;60;20190705;190000;251.5000000;251.5100000;250.1200000;250.8900000;4755340
GAZP;60;20190708;110000;250.1100000;250.2600000;245.2000000;246.3100000;13533730
GAZP;60;20190708;120000;246.3300000;247.8900000;246.3000000;247.8800000;3503990
GAZP;60;20190708;130000;247.8000000;250.9600000;247.7300000;249.8300000;6850830
GAZP;60;20190708;140000;249.8300000;250.4900000;249.3100000;249.6000000;2900900
GAZP;60;20190708;150000;249.5400000;249.8700000;248.0500000;248.1700000;3151230
GAZP;60;20190708;160000;248.1400000;248.5800000;247.6300000;248.2400000;1955310
GAZP;60;20190708;170000;248.2400000;249.5800000;248.0800000;248.9000000;2360730
GAZP;60;20190708;180000;248.9100000;250.0000000;248.8400000;249.0700000;2170430
GAZP;60;20190708;190000;249.0200000;249.3300000;248.5100000;248.5100000;2860800
GAZP;60;20190709;110000;248.6500000;251.0000000;247.7100000;250.3400000;4251120
GAZP;60;20190709;120000;250.2700000;252.9300000;250.0700000;252.6200000;4916830
GAZP;60;20190709;130000;252.6200000;252.6800000;251.2300000;251.3900000;4086230
GAZP;60;20190709;140000;251.3200000;251.7000000;251.1000000;251.2700000;1668690
GAZP;60;20190709;150000;251.2700000;251.5000000;251.1500000;251.3000000;3543380
GAZP;60;20190709;160000;251.3000000;251.9200000;250.2100000;250.6900000;4026340
GAZP;60;20190709;170000;250.7400000;250.9700000;250.0600000;250.2000000;2240540
GAZP;60;20190709;180000;250.3000000;250.3900000;249.6200000;249.9900000;3147210
GAZP;60;20190709;190000;249.9900000;250.1700000;249.5600000;250.1700000;4519360
GAZP;60;20190710;110000;250.6500000;251.4800000;248.8000000;250.2300000;6304780
GAZP;60;20190710;120000;250.2300000;251.3600000;249.8500000;250.5400000;3341360
GAZP;60;20190710;130000;250.5500000;251.1100000;250.2200000;250.3500000;3625020
GAZP;60;20190710;140000;250.3500000;250.4500000;249.7600000;250.1700000;2289070
